1569196800.0,9930.13000000,9930.13000000,9930.13000000,9930.13000000,0.00100000,1569283199999,9.93013000,1,0.00000000,0.00000000,0
1569283200.0,9637.93000000,9665.05000000,7996.45000000,8519.67000000,202.35079900,1569369599999,1739432.08920509,2345,125.93546400,1075623.60280331,0
1569369600.0,8528.12000000,8724.77000000,8247.78000000,8435.28000000,55.41797100,1569455999999,469361.69055629,763,29.05942700,246049.20514584,0
1569456000.0,8434.45000000,8453.20000000,7761.87000000,8064.41000000,41.88007900,1569542399999,340923.66601370,1023,19.80884900,161115.44149782,0
1569542400.0,8078.75000000,8259.96000000,7858.58000000,8178.73000000,47.14290400,1569628799999,379917.99846542,990,23.90374200,192755.96772991,0
1569628800.0,8199.40000000,8320.51000000,8020.00000000,8208.07000000,21.24093000,1569715199999,173568.97742342,496,10.32405200,84656.05711014,0
1569715200.0,8210.66000000,8220.38000000,7916.90000000,8047.12000000,61.63917100,1569801599999,494973.45560305,948,34.51054500,277140.21139692,0
1569801600.0,8058.25000000,8322.99000000,7744.23000000,8292.35000000,112.00992500,1569887999999,891845.06773714,1962,62.27053700,496178.56895482,0
1569888000.0,8281.40000000,8498.23000000,8180.16000000,8295.63000000,49.86105800,1569974399999,416570.11959138,2161,29.27879900,244782.44224321,0
1569974400.0,8305.00000000,8367.97000000,8154.37000000,8363.74000000,31.81465900,1570060799999,262180.72939107,1234,15.11769400,124692.67064253,0
1570060800.0,8369.31000000,8386.65000000,8078.48000000,8222.19000000,40.65474600,1570147199999,333596.31665500,1701,23.55051500,193367.76476174,0
1570147200.0,8227.57000000,8232.85000000,8005.25000000,8144.09000000,39.38286000,1570233599999,320004.18044125,1233,20.86217700,169500.17550274,0
1570233600.0,8134.38000000,8179.58000000,8015.49000000,8128.65000000,25.41557000,1570319999999,205823.36127318,1245,14.70747800,119184.14128119,0
1570320000.0,8128.65000000,8148.88000000,7801.00000000,7866.87000000,75.42562500,1570406399999,599535.45869842,3231,50.41289900,401058.22074168,0
1570406400.0,7860.25000000,8289.00000000,7772.14000000,8191.94000000,78.87099100,1570492799999,636845.13444829,3269,46.64743800,376728.87649681,0
1570492800.0,8205.09000000,8322.42000000,8110.40000000,8180.70000000,39.12943700,1570579199999,321503.51173388,2675,19.89173600,163512.40047855,0
1570579200.0,8178.47000000,8662.01000000,8118.67000000,8570.80000000,96.56841300,1570665599999,813315.06259061,2699,56.38560700,474628.06147357,0
1570665600.0,8565.75000000,8640.58000000,8439.36000000,8559.93000000,32.78393100,1570751999999,279838.69342647,1943,18.49511200,157892.36517103,0
1570752000.0,8560.99000000,8772.46000000,8229.29000000,8266.17000000,139.98570700,1570838399999,1178344.21789729,3853,52.85410000,444745.89847588,0
1570838400.0,8255.24000000,8394.78000000,8251.15000000,8299.85000000,32.49063600,1570924799999,270637.65277847,2233,15.20191500,126691.95504890,0
1570924800.0,8294.16000000,8448.70000000,8166.51000000,8276.97000000,55.02971300,1571011199999,458081.41535874,3333,22.79911100,189703.75268227,0
1571011200.0,8273.46000000,8371.24000000,8213.40000000,8349.00000000,69.94840100,1571097599999,581266.59770039,3951,36.61410600,304361.26180869,0
1571097600.0,8349.91000000,8400.92000000,8118.69000000,8163.48000000,99.70625100,1571183999999,823402.74412029,5616,42.64442700,351998.83144389,0
1571184000.0,8162.08000000,8179.74000000,7922.44000000,7995.35000000,75.48853300,1571270399999,607094.59362146,4824,37.33981900,299700.05208269,0
1571270400.0,7995.35000000,8122.45000000,7932.65000000,8073.01000000,93.71218900,1571356799999,752913.11633037,4255,57.42454700,461191.97380116,0
1571356800.0,8070.24000000,8115.37000000,7825.00000000,7946.04000000,78.63839900,1571443199999,624699.12362478,4046,37.96056100,301071.49315069,0
1571443200.0,7947.23000000,8080.03000000,7879.66000000,7956.07000000,76.47045500,1571529599999,608110.60451852,3517,39.64724100,315125.65301402,0
1571529600.0,7952.67000000,8288.14000000,7875.62000000,8220.22000000,131.60787900,1571615999999,1064589.01753644,3703,71.50479000,578713.08782109,0
1571616000.0,8222.00000000,8324.66000000,8150.01000000,8200.03000000,119.36608000,1571702399999,979652.16921265,5193,38.59371200,316946.38379537,0
1571702400.0,8196.41000000,8294.04000000,8000.72000000,8017.72000000,142.97690400,1571788799999,1166647.86103391,9136,49.22583800,401359.88489806,0
1571788800.0,8015.96000000,8044.28000000,7310.24000000,7466.85000000,273.91875100,1571875199999,2095334.09109610,20104,131.52259400,1003683.02055252,0
1571875200.0,7466.85000000,7492.37000000,7341.62000000,7415.47000000,225.29830600,1571961599999,1675678.46299171,31374,118.78662500,883667.52446328,0
1571961600.0,7415.47000000,8776.60000000,7377.73000000,8653.66000000,382.33581500,1572047999999,3116726.46044756,29944,201.17343900,1639572.60773808,0
1572048000.0,8655.50000000,10352.43000000,8637.01000000,9231.81000000,650.19120600,1572134399999,6050911.79658938,34348,348.52169200,3241112.36381170,0
1572134400.0,9232.69000000,9787.69000000,9077.85000000,9530.88000000,429.57398600,1572220799999,4069848.38341850,19880,241.74720700,2287894.28994853,0
1572220800.0,9528.62000000,9901.97000000,9182.33000000,9198.09000000,343.19683200,1572307199999,3259641.60476431,18065,191.27898600,1815633.99949468,0
1572307200.0,9202.96000000,9533.79000000,9094.14000000,9408.43000000,280.98940100,1572393599999,2631042.96725867,15470,159.41595600,1492130.13999868,0
1572393600.0,9407.96000000,9407.96000000,9004.51000000,9154.99000000,195.55721300,1572479999999,1800252.64242166,11223,105.75267100,973401.94345740,0
