Local time,Open,High,Low,Close,Volume
15.12.2015 18:00:00.000 GMT-0800,1.50439,1.50574,1.50435,1.50499,10207.1498
15.12.2015 22:00:00.000 GMT-0800,1.50493,1.50556,1.49872,1.50203,33162.1101
16.12.2015 02:00:00.000 GMT-0800,1.50198,1.50369,1.49904,1.50250,38023.7001
16.12.2015 06:00:00.000 GMT-0800,1.50250,1.50501,1.49976,1.50100,35786.020000000004
16.12.2015 10:00:00.000 GMT-0800,1.50099,1.50985,1.49589,1.50010,40736.1304
16.12.2015 14:00:00.000 GMT-0800,1.50007,1.50022,1.49582,1.49595,13674.819800000001
16.12.2015 18:00:00.000 GMT-0800,1.49596,1.49636,1.49223,1.49513,17223.6697
16.12.2015 22:00:00.000 GMT-0800,1.49514,1.50065,1.49192,1.49581,34868.0198
17.12.2015 02:00:00.000 GMT-0800,1.49581,1.49626,1.49073,1.49223,32717.6606
17.12.2015 06:00:00.000 GMT-0800,1.49224,1.49376,1.48648,1.48925,43078.9596
17.12.2015 10:00:00.000 GMT-0800,1.48923,1.49036,1.48753,1.48955,16437.9695
17.12.2015 14:00:00.000 GMT-0800,1.48966,1.49294,1.48943,1.49050,11579.090100000001
17.12.2015 18:00:00.000 GMT-0800,1.49050,1.49296,1.48855,1.49286,18142.489999999998
17.12.2015 22:00:00.000 GMT-0800,1.49284,1.49496,1.48964,1.49228,32334.0509
18.12.2015 02:00:00.000 GMT-0800,1.49228,1.49379,1.48912,1.48949,30913.6895
18.12.2015 06:00:00.000 GMT-0800,1.48947,1.49244,1.48854,1.48964,35440.7998
18.12.2015 10:00:00.000 GMT-0800,1.48964,1.49241,1.48847,1.48905,12863.1402
20.12.2015 14:00:00.000 GMT-0800,1.49006,1.49197,1.48892,1.49166,10986.7801
20.12.2015 18:00:00.000 GMT-0800,1.49164,1.49200,1.49098,1.49171,7774.3701
20.12.2015 22:00:00.000 GMT-0800,1.49173,1.49290,1.48933,1.49068,20714.82
21.12.2015 02:00:00.000 GMT-0800,1.49068,1.49208,1.48850,1.49097,30313.170400000003
21.12.2015 06:00:00.000 GMT-0800,1.49102,1.49225,1.48771,1.48829,40164.2207
21.12.2015 10:00:00.000 GMT-0800,1.48834,1.48936,1.48789,1.48825,12465.2199
21.12.2015 14:00:00.000 GMT-0800,1.48812,1.48979,1.48795,1.48914,12659.1199
21.12.2015 18:00:00.000 GMT-0800,1.48912,1.48918,1.48783,1.48862,10139.4802
21.12.2015 22:00:00.000 GMT-0800,1.48862,1.49076,1.48821,1.48881,16032.3603
22.12.2015 02:00:00.000 GMT-0800,1.48881,1.48976,1.48596,1.48626,27432.6406
22.12.2015 06:00:00.000 GMT-0800,1.48624,1.48644,1.48067,1.48192,33064.4796
22.12.2015 10:00:00.000 GMT-0800,1.48191,1.48266,1.48052,1.48255,13931.059799999999
22.12.2015 14:00:00.000 GMT-0800,1.48252,1.48298,1.48187,1.48278,8030.0702
22.12.2015 18:00:00.000 GMT-0800,1.48278,1.48476,1.48259,1.48457,5781.52
22.12.2015 22:00:00.000 GMT-0800,1.48458,1.48603,1.48311,1.48452,23492.96
23.12.2015 02:00:00.000 GMT-0800,1.48450,1.49002,1.48429,1.48880,31485.5298
23.12.2015 06:00:00.000 GMT-0800,1.48879,1.48927,1.48568,1.48786,29218.339200000002
23.12.2015 10:00:00.000 GMT-0800,1.48788,1.48819,1.48542,1.48695,12009.5698
