AUDCAD,AUDNZD,CADCHF,CADHKD,CHFJPY,CHFSGD,EURAUD,EURCAD,EURCHF,EURPLN,EURSEK,EURTRY,HKDJPY,ZARJPY,USDZAR,USDTRY,USDTHB,USDNOK,USDMXN,USDHUF,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
0.9761966666666666,1.1007133333333334,0.7634266666666667,5.817609999999999,121.26833333333333,1.3832566666666668,1.4539933333333332,1.4195733333333334,1.0838366666666668,4.28175,9.21958,3.0748800000000003,15.914146666666667,8.587,14.305479999999998,2.8827700000000003,35.02806666666667,8.39749,20.25966,291.01466666666664,0.7328766666666667,1.0657666666666665,1.49659,0.66573,1.3319933333333334,1.0170333333333332,123.343
0.9783033333333333,1.1011033333333333,0.75664,5.808706666666667,121.95533333333333,1.3895499999999998,1.4673800000000001,1.4357433333333331,1.0863533333333333,4.297186666666667,9.238813333333333,3.1047933333333333,15.885506666666666,8.570666666666666,14.307883333333335,2.8825866666666666,35.03086666666667,8.396826666666668,20.26992,291.42699999999996,0.7333366666666666,1.07624,1.5025433333333333,0.66589,1.33403,1.00953,123.12033333333333
0.9797333333333333,1.10018,0.74844,5.804033333333334,122.87833333333333,1.3979833333333334,1.483336666666667,1.4535900000000002,1.0881966666666667,4.315026666666667,9.266093333333332,3.14078,15.84751,8.539000000000001,14.317123333333333,2.8823100000000004,35.0075,8.398486666666665,20.31682,291.9433333333333,0.7338533333333334,1.0888333333333333,1.5095033333333336,0.6667933333333332,1.3350233333333332,0.9994066666666667,122.82666666666667
0.9798666666666667,1.0986133333333334,0.7444799999999999,5.799813333333333,123.28766666666667,1.4030566666666668,1.48812,1.45842,1.0861399999999999,4.32175,9.272993333333332,3.15222,15.828753333333333,8.505,14.35459,2.8859666666666666,34.99603333333334,8.384426666666668,20.32777666666667,291.95533333333333,0.7334133333333334,1.0916766666666666,1.5122833333333334,0.6673433333333333,1.33598,0.99487,122.681
0.9786566666666667,1.0963366666666667,0.7434266666666667,5.802969999999999,123.47499999999998,1.4050833333333335,1.4908066666666668,1.4592666666666665,1.0852466666666667,4.32309,9.27626,3.1549,15.82206,8.494000000000002,14.367556666666665,2.8860266666666665,34.98663333333334,8.364256666666668,20.323983333333334,291.44800000000004,0.7329133333333333,1.09291,1.5130466666666667,0.6682866666666666,1.3352533333333332,0.9929233333333333,122.62833333333333
0.9774066666666666,1.0958766666666668,0.7453099999999999,5.805766666666667,123.28899999999999,1.4035166666666665,1.4900066666666667,1.4565233333333332,1.08582,4.320263333333334,9.269326666666666,3.153346666666667,15.829160000000002,8.495666666666667,14.380783333333333,2.8894366666666667,34.99426666666667,8.338026666666666,20.277073333333334,290.551,0.7323033333333333,1.0912833333333334,1.5124266666666666,0.6681366666666667,1.3347066666666667,0.99494,122.682
0.9780866666666667,1.094846666666667,0.7457799999999999,5.801026666666668,123.17633333333333,1.4009466666666668,1.490916666666667,1.4584166666666665,1.0879066666666668,4.317676666666667,9.264776666666668,3.15878,15.837089999999998,8.499333333333334,14.38554,2.8928066666666665,34.99866666666667,8.328226666666666,20.27758,290.1803333333334,0.7322266666666666,1.09182,1.5120266666666666,0.6687166666666666,1.3357866666666667,0.9963933333333334,122.747
0.9799666666666668,1.0930166666666665,0.7472466666666667,5.796073333333333,123.026,1.3969466666666666,1.4860966666666666,1.4565266666666667,1.0885933333333335,4.311476666666667,9.248296666666667,3.1515500000000003,15.862113333333333,8.520333333333333,14.372723333333333,2.8921033333333335,34.99896666666667,8.320343333333334,20.30104,289.8116666666667,0.7330166666666665,1.0894766666666666,1.5112366666666663,0.6705533333333333,1.3369266666666668,0.9991833333333333,122.94166666666668
0.9811900000000001,1.0900833333333333,0.7454433333333333,5.7923100000000005,123.22966666666667,1.3978933333333332,1.4842333333333333,1.4567433333333335,1.0868866666666666,4.310006666666667,9.236063333333334,3.1494733333333333,15.877519999999999,8.526666666666666,14.361516666666667,2.891313333333333,34.9908,8.322333333333333,20.320983333333334,289.7076666666667,0.7335166666666666,1.0892066666666667,1.5105466666666667,0.67265,1.3376733333333333,0.99799,123.05233333333332
0.98158,1.0892666666666668,0.7452766666666667,5.79158,123.36033333333334,1.3990166666666666,1.4811699999999999,1.4543466666666667,1.0848666666666666,4.306946666666667,9.222696666666666,3.141966666666667,15.893516666666665,8.536333333333333,14.348853333333333,2.8893299999999997,34.98413333333333,8.314,20.32791,289.21,0.73371,1.0872633333333332,1.5101266666666666,0.6732966666666668,1.3378466666666666,0.9978866666666667,123.17166666666668
0.98116,1.0910166666666667,0.7446533333333334,5.790613333333333,123.468,1.40156,1.48177,1.45429,1.08395,4.307826666666667,9.222943333333333,3.1427866666666673,15.89725,8.535333333333334,14.354199999999999,2.8908366666666665,34.982866666666666,8.305116666666668,20.338216666666668,288.65633333333335,0.7332666666666666,1.0870233333333335,1.51007,0.6718099999999999,1.33809,0.9972633333333333,123.20166666666667
0.9811733333333333,1.0933866666666665,0.74544,5.781679999999999,123.38100000000001,1.4013333333333333,1.4817,1.4539866666666665,1.08413,4.308456666666666,9.221806666666666,3.1371066666666665,15.910073333333335,8.533,14.384823333333332,2.8909133333333337,34.99103333333333,8.28984,20.35794,288.095,0.73208,1.0848566666666666,1.5088066666666666,0.6694300000000001,1.3402733333333332,0.9993066666666666,123.31166666666667
0.9811199999999999,1.0941166666666666,0.7447233333333333,5.767576666666667,123.26466666666666,1.4017799999999998,1.48313,1.4552866666666666,1.0840266666666667,4.311956666666667,9.223076666666666,3.135543333333333,15.91787,8.508333333333333,14.443356666666666,2.8942333333333337,34.992533333333334,8.28563,20.39003,287.91799999999995,0.7302466666666666,1.0831766666666667,1.5080133333333332,0.6673133333333333,1.34356,1.0007866666666667,123.37433333333333
0.9813199999999999,1.0938566666666667,0.74313,5.749839999999999,123.14433333333334,1.4020233333333334,1.48694,1.4593266666666667,1.08467,4.315856666666666,9.233423333333333,3.1419266666666665,15.916606666666667,8.475666666666667,14.497726666666667,2.90086,34.99033333333333,8.299996666666667,20.416386666666668,288.37666666666667,0.7281433333333333,1.0828333333333333,1.5067733333333333,0.6655566666666667,1.3477033333333335,1.0016800000000001,123.36366666666667
0.9815533333333334,1.0936533333333331,0.7412966666666666,5.7397800000000005,123.19766666666668,1.4036366666666666,1.4901366666666667,1.4628366666666668,1.08464,4.319253333333333,9.247359999999999,3.1504933333333334,15.914116666666667,8.449,14.51614,2.907,34.979600000000005,8.311133333333334,20.46018666666667,288.81899999999996,0.7270099999999999,1.0835033333333335,1.5063866666666668,0.66457,1.3501,1.00104,123.34566666666667
0.9814666666666666,1.0936333333333332,0.7404433333333333,5.736983333333334,123.19633333333333,1.4041233333333334,1.49236,1.4649166666666666,1.084933333333333,4.320256666666666,9.259106666666668,3.156556666666667,15.904053333333332,8.448,14.506323333333334,2.909753333333333,34.98673333333334,8.330086666666666,20.465943333333332,289.602,0.72657,1.08449,1.5054966666666667,0.6641733333333333,1.3507766666666665,1.0004066666666667,123.26799999999999
0.97962,1.092053333333333,0.7398766666666666,5.73712,123.24066666666666,1.4062000000000001,1.4955833333333335,1.4652866666666666,1.08437,4.32004,9.263426666666666,3.1577733333333335,15.896786666666666,8.443,14.506183333333334,2.909943333333333,35.00533333333333,8.33319,20.453316666666666,289.75500000000005,0.7252266666666666,1.08481,1.5049033333333333,0.6638933333333333,1.3507200000000001,0.9996033333333333,123.21499999999999
0.9778833333333333,1.0898433333333333,0.7387099999999999,5.73188,123.25,1.4075,1.5002166666666668,1.4672033333333332,1.0841233333333333,4.322586666666667,9.265096666666667,3.1612066666666667,15.884386666666666,8.435666666666668,14.532300000000001,2.911723333333333,35.0212,8.343806666666667,20.43800333333333,290.1263333333333,0.7233733333333333,1.0853666666666668,1.5034633333333334,0.6636066666666666,1.3518066666666666,0.9988199999999999,123.121
0.9771866666666668,1.0871199999999999,0.7350899999999999,5.71628,123.39933333333333,1.41314,1.5075433333333332,1.4733433333333332,1.08331,4.32771,9.260463333333334,3.168786666666667,15.868216666666667,8.394,14.59169,2.91457,35.025600000000004,8.34366,20.452833333333334,290.0553333333333,0.7209099999999999,1.0869433333333334,1.5006466666666665,0.6630033333333334,1.3555133333333333,0.9966133333333334,122.996
0.9784,1.0864233333333333,0.7321766666666667,5.706876666666666,123.63533333333334,1.4162,1.50958,1.4771666666666665,1.0818266666666665,4.3347999999999995,9.254613333333333,3.1720166666666665,15.862250000000001,8.384333333333334,14.606126666666666,2.9150000000000005,35.0194,8.34583,20.48165666666667,290.214,0.72058,1.0878966666666667,1.4995100000000001,0.6631300000000001,1.3578033333333333,0.9943633333333333,122.95100000000001
0.9798333333333332,1.0858366666666666,0.72991,5.699443333333334,123.79933333333334,1.4192733333333332,1.5110366666666668,1.4808566666666667,1.0811166666666667,4.338699999999999,9.25661,3.1728733333333334,15.856340000000001,8.376,14.603800000000001,2.9122966666666663,35.024033333333335,8.340626666666667,20.477813333333334,290.10133333333334,0.7206766666666665,1.0891633333333333,1.49935,0.6634466666666666,1.3595966666666666,0.9926033333333333,122.89933333333333
0.9804866666666667,1.0868933333333333,0.7305,5.705206666666666,123.83999999999999,1.41801,1.5087133333333334,1.4795833333333335,1.0810766666666665,4.340303333333334,9.26241,3.1700966666666672,15.858939999999999,8.392333333333333,14.57356,2.90966,35.022866666666665,8.341596666666668,20.45869,290.1183333333333,0.7218866666666667,1.0893166666666667,1.50101,0.6639233333333333,1.35822,0.99242,122.91966666666667
0.98009,1.08758,0.7309100000000001,5.707343333333334,123.75066666666665,1.417,1.5094833333333335,1.47975,1.08179,4.34104,9.268626666666668,3.1701833333333327,15.850236666666666,8.382,14.57989,2.908306666666667,35.029533333333326,8.338836666666667,20.412903333333336,289.9916666666666,0.7219066666666666,1.0899233333333334,1.5011133333333333,0.6635266666666667,1.3576500000000002,0.9925499999999999,122.84733333333334
0.9787766666666666,1.0881533333333333,0.7307433333333333,5.70714,123.70066666666666,1.4173200000000001,1.5135633333333331,1.4816566666666666,1.0829133333333336,4.340863333333333,9.264776666666668,3.17604,15.840473333333334,8.373666666666667,14.596783333333335,2.91025,35.0291,8.34587,20.388463333333334,290.18699999999995,0.7208766666666667,1.0912333333333333,1.50256,0.6623633333333334,1.3577866666666667,0.9923699999999999,122.77233333333334
0.9784933333333333,1.0874,0.7293766666666667,5.706910000000001,123.67166666666667,1.4186366666666668,1.5174033333333332,1.4849766666666666,1.08328,4.34176,9.254906666666665,3.185516666666667,15.806840000000001,8.362666666666668,14.589986666666666,2.9121733333333335,35.03346666666667,8.350063333333333,20.38764666666667,290.3676666666667,0.72064,1.0936533333333334,1.5057233333333333,0.6625966666666666,1.3578299999999999,0.9905166666666667,122.51166666666666
0.9785266666666667,1.0862666666666667,0.7269466666666666,5.70292,123.54100000000001,1.4224766666666666,1.5228366666666666,1.49036,1.0836233333333334,4.34223,9.252813333333334,3.1977800000000003,15.74862,8.332,14.592573333333334,2.9148133333333335,35.029333333333334,8.366713333333331,20.41753,291.03133333333335,0.7201400000000001,1.0968233333333333,1.51091,0.66283,1.35881,0.9879633333333332,122.06666666666666
0.9803799999999999,1.0824666666666667,0.7247933333333334,5.703453333333333,123.469,1.42546,1.5238699999999998,1.49428,1.0834733333333333,4.344823333333333,9.253863333333333,3.207153333333333,15.693983333333335,8.234333333333334,14.703666666666665,2.91532,35.0153,8.36858,20.42228666666667,291.2056666666667,0.7216633333333333,1.09992,1.5152666666666665,0.6664966666666666,1.3584933333333336,0.9850633333333333,121.64533333333333
0.9835600000000001,1.08119,0.72446,5.70592,123.38900000000001,1.4257600000000001,1.5199699999999998,1.495256666666667,1.0836866666666667,4.345026666666667,9.264766666666667,3.20918,15.670119999999999,8.159666666666666,14.812236666666665,2.9139766666666667,35.00763333333333,8.36777,20.43297,291.541,0.7243166666666667,1.1011066666666667,1.5174833333333335,0.66975,1.3579133333333333,0.9841899999999999,121.46033333333332
0.98636,1.08019,0.7252233333333334,5.711943333333334,123.47766666666666,1.4253966666666666,1.51403,1.4936433333333337,1.0836366666666668,4.34413,9.26466,3.20965,15.681873333333334,8.079,14.964323333333333,2.9145133333333333,35.004933333333334,8.358063333333334,20.28438,291.51666666666665,0.72714,1.1010633333333333,1.5178200000000002,0.6729666666666666,1.3564999999999998,0.9841733333333332,121.54833333333333
0.9885100000000001,1.0829766666666667,0.7269733333333334,5.7152199999999995,123.37766666666668,1.4229366666666667,1.5075533333333333,1.4904366666666666,1.0837066666666666,4.342956666666667,9.27562,3.2046933333333336,15.695276666666667,8.08,14.9873,2.9140866666666665,35.00613333333333,8.350650000000002,20.152356666666666,291.6306666666667,0.72904,1.0992033333333333,1.5178066666666667,0.6730933333333334,1.3559233333333334,0.9858833333333333,121.65166666666669
0.9887633333333333,1.0817166666666667,0.7267566666666667,5.713653333333333,123.296,1.42305,1.5059666666666667,1.48925,1.0825366666666667,4.341616666666667,9.279916666666667,3.203333333333333,15.684840000000001,8.004,15.120776666666666,2.9155033333333336,35.00423333333333,8.34733,20.01158,291.63966666666664,0.7290266666666666,1.0980066666666666,1.5171733333333333,0.6738633333333333,1.3563200000000002,0.9858966666666666,121.57099999999998
0.9906733333333334,1.080536666666667,0.7267333333333333,5.705749999999999,123.06466666666667,1.4203633333333334,1.5026133333333334,1.4888166666666667,1.0821833333333333,4.34399,9.293636666666666,3.200743333333333,15.676073333333335,7.963,15.19271,2.917473333333333,35.00213333333333,8.353473333333334,20.03082,291.8416666666667,0.7294333333333333,1.0962,1.51686,0.6749766666666668,1.3581633333333334,0.9872,121.50099999999999
0.9919266666666667,1.0785366666666667,0.7254533333333333,5.69671,123.00966666666666,1.4200233333333332,1.5016533333333333,1.4898666666666667,1.08106,4.343890000000001,9.301743333333333,3.2016799999999996,15.669049999999999,7.88,15.337013333333333,2.9202533333333336,34.9966,8.366113333333333,20.035093333333336,292.27433333333335,0.72924,1.0952733333333333,1.5161666666666667,0.6759833333333334,1.3602400000000001,0.9869933333333333,121.43433333333333
0.9916566666666666,1.07747,0.72512,5.68634,123.10933333333332,1.4190933333333333,1.5030466666666669,1.4907866666666667,1.0812366666666666,4.345296666666666,9.313313333333333,3.19915,15.70323,7.879666666666666,15.369883333333334,2.9217166666666667,34.99303333333333,8.375533333333333,20.013253333333335,292.2796666666666,0.7277100000000001,1.0939833333333333,1.5157333333333334,0.6752400000000001,1.3626833333333332,0.9883099999999999,121.698
0.9900699999999999,1.0758933333333334,0.7243499999999999,5.681113333333333,123.33433333333333,1.420753333333333,1.5063466666666667,1.4916533333333335,1.08073,4.343453333333334,9.317293333333334,3.1976999999999998,15.729529999999999,7.857333333333333,15.437263333333334,2.9216233333333332,34.9839,8.372096666666668,19.95662,291.9446666666667,0.7259066666666666,1.0936566666666667,1.5145433333333334,0.6745566666666667,1.3638966666666665,0.9881500000000001,121.90166666666666
0.9885766666666668,1.0737766666666666,0.7238000000000001,5.675443333333333,123.443,1.4229066666666668,1.5104533333333332,1.4933699999999999,1.08113,4.34444,9.319490000000002,3.2077666666666667,15.744819999999999,7.820333333333333,15.53228,2.9317733333333336,34.9749,8.368870000000001,19.91751,291.561,0.7240466666666666,1.0937633333333334,1.5137900000000002,0.6742433333333334,1.3653733333333333,0.9884266666666667,122.03166666666668
0.98741,1.0720333333333334,0.7230166666666666,5.671986666666666,123.30533333333335,1.4253866666666666,1.5140833333333334,1.4952266666666665,1.0813366666666668,4.34507,9.315333333333335,3.222353333333333,15.719673333333333,7.73,15.6851,2.9435233333333333,34.96423333333333,8.362586666666667,19.891463333333334,291.4013333333333,0.7227433333333334,1.0944333333333334,1.51445,0.6741066666666667,1.3662266666666667,0.98798,121.83733333333333
0.9872866666666668,1.0712466666666667,0.7200966666666666,5.659113333333333,123.09533333333333,1.4301233333333334,1.5203999999999998,1.50132,1.0813433333333335,4.35207,9.321579999999999,3.248883333333333,15.665676666666664,7.656,15.779919999999999,2.9626900000000003,34.956133333333334,8.360113333333333,19.901953333333335,291.63366666666667,0.7209866666666667,1.0963333333333336,1.5172333333333334,0.6729666666666666,1.3694033333333333,0.9862733333333332,121.41933333333334
0.9874733333333333,1.0705500000000001,0.7164066666666667,5.645816666666666,123.00033333333333,1.43326,1.5252433333333333,1.50674,1.08087,4.357336666666666,9.327116666666667,3.2636466666666664,15.622819999999999,7.606333333333333,15.824056666666666,2.9717233333333333,34.95263333333333,8.344413333333334,19.848123333333334,291.3383333333333,0.71968,1.09798,1.5199466666666668,0.67193,1.3722866666666667,0.9842999999999998,121.105
0.9874533333333333,1.0704933333333333,0.7144833333333334,5.6354766666666665,122.91766666666666,1.4355666666666667,1.5288599999999999,1.5102733333333334,1.0804733333333332,4.3594,9.339506666666667,3.2708399999999997,15.598963333333332,7.683,15.644456666666665,2.976516666666667,34.93620000000001,8.342203333333332,19.789376666666666,291.3906666666666,0.71836,1.0985733333333334,1.5210466666666669,0.6707466666666666,1.3747633333333333,0.98345,120.91966666666667
0.9873633333333335,1.07109,0.7153033333333333,5.638143333333333,122.959,1.4337166666666665,1.5268766666666667,1.5081833333333334,1.0802333333333334,4.357053333333333,9.34196,3.2598133333333337,15.615193333333332,7.7940000000000005,15.441256666666666,2.9692899999999995,34.89646666666667,8.335746666666667,19.70021,291.2943333333333,0.7186433333333332,1.0975833333333334,1.5204200000000003,0.6706666666666666,1.3740933333333334,0.9841266666666666,121.04466666666667
0.9881333333333333,1.0723066666666667,0.7173400000000001,5.644076666666667,122.89933333333333,1.4325999999999999,1.5231700000000001,1.50532,1.0800933333333333,4.3527,9.340486666666665,3.2497833333333332,15.622546666666667,7.936666666666667,15.182086666666665,2.96331,34.8649,8.34296,19.68032666666667,291.62933333333336,0.7197366666666666,1.09643,1.5187866666666665,0.67114,1.3729333333333333,0.9851033333333333,121.08366666666666
0.9897499999999999,1.07209,0.7174800000000001,5.651066666666668,122.98566666666666,1.4328033333333332,1.5195133333333333,1.5042200000000001,1.07953,4.354786666666667,9.343513333333332,3.2576099999999997,15.61727,7.948666666666667,15.16043,2.9690266666666663,34.849266666666665,8.339836666666669,19.682386666666666,291.71633333333335,0.7218233333333334,1.09697,1.5168466666666667,0.6732066666666667,1.3712566666666666,0.9840866666666667,121.045
0.9925133333333335,1.0709,0.71708,5.649466666666666,122.86200000000001,1.4321633333333335,1.5181266666666666,1.5070166666666667,1.0808600000000002,4.3564,9.340776666666669,3.2705599999999997,15.596106666666666,7.942333333333333,15.148863333333333,2.976156666666667,34.858,8.33694,19.696956666666665,291.57099999999997,0.7235900000000001,1.0986500000000001,1.5150333333333335,0.67559,1.3717100000000002,0.9837966666666667,120.88533333333334
0.99402,1.0702666666666667,0.7167333333333333,5.647506666666666,122.832,1.4312500000000001,1.5178900000000002,1.50911,1.0818733333333332,4.360976666666667,9.335816666666666,3.2803766666666667,15.591583333333332,7.9366666666666665,15.146033333333333,2.9818833333333337,34.85726666666667,8.331473333333333,19.72702333333333,291.1886666666667,0.72442,1.0997533333333334,1.5141100000000003,0.6765666666666666,1.3721333333333334,0.9836666666666667,120.85733333333333
0.9954066666666667,1.06981,0.7167366666666667,5.644513333333333,122.80799999999999,1.4305533333333333,1.51776,1.5110366666666666,1.0832499999999998,4.36193,9.326886666666667,3.2821266666666666,15.597216666666668,7.961333333333333,15.10089,2.9811433333333333,34.8535,8.335073333333334,19.763333333333332,291.1233333333333,0.7250333333333333,1.1005866666666666,1.5147433333333333,0.67746,1.37286,0.9841700000000001,120.89866666666667
0.99462,1.0685433333333332,0.7167699999999999,5.648346666666666,122.925,1.43217,1.5184466666666667,1.51054,1.0829866666666665,4.360986666666666,9.32329,3.2850033333333335,15.602683333333333,7.961333333333333,15.109056666666666,2.9829233333333334,34.849,8.349870000000001,19.82970333333333,291.277,0.72499,1.1010166666666665,1.51561,0.67821,1.3718866666666667,0.9835233333333333,120.93633333333332
0.9935766666666667,1.06693,0.71687,5.653906666666667,123.01366666666665,1.4317033333333333,1.5201233333333333,1.5105733333333333,1.0831600000000001,4.35898,9.305436666666667,3.2867933333333332,15.600243333333333,7.976666666666667,15.085356666666664,2.981813333333333,34.84336666666667,8.363723333333335,19.847593333333332,291.6363333333333,0.72494,1.10217,1.5162033333333333,0.67939,1.37062,0.9827699999999999,120.913
0.9918166666666667,1.0655166666666667,0.7178333333333334,5.65444,122.95666666666666,1.4292533333333335,1.5208266666666665,1.5085833333333332,1.0832133333333334,4.355273333333334,9.291939999999999,3.27045,15.612576666666667,8.025666666666668,15.008523333333335,2.9707833333333333,34.8858,8.37065,19.866703333333334,291.7683333333333,0.7237233333333334,1.1008266666666666,1.5164066666666667,0.6791333333333333,1.3704866666666666,0.9840466666666666,121.00866666666666
0.9885700000000001,1.0650766666666664,0.72015,5.6553700000000005,122.89733333333334,1.4242266666666668,1.5207866666666667,1.5035999999999998,1.0831099999999998,4.343516666666667,9.279696666666668,3.251746666666667,15.652709999999999,8.082,14.944323333333335,2.9627833333333338,34.93450000000001,8.363333333333333,19.851906666666665,291.509,0.7214733333333333,1.0973733333333333,1.5126266666666666,0.6772866666666667,1.3702466666666666,0.9870666666666666,121.32099999999998
0.98726,1.0638933333333334,0.7215333333333334,5.65012,122.77033333333333,1.42056,1.5196399999999999,1.5005666666666666,1.0831366666666666,4.32624,9.29025,3.2379800000000003,15.684146666666669,8.110333333333335,14.90984,2.9586400000000004,34.98023333333333,8.354673333333333,19.828873333333334,291.06466666666665,0.71983,1.0941233333333333,1.5085366666666669,0.67634,1.3714733333333335,0.9898966666666666,121.55466666666666
0.9866666666666667,1.0644833333333332,0.7218566666666666,5.646553333333333,122.8,1.4189166666666668,1.52017,1.50021,1.0833199999999998,4.31259,9.293603333333335,3.240183333333333,15.704546666666667,8.109333333333334,14.922406666666665,2.963263333333334,34.99096666666667,8.350193333333332,19.834093333333332,290.417,0.7189433333333334,1.09316,1.5045000000000002,0.6751233333333332,1.3723433333333332,0.9909233333333334,121.71266666666668
0.9884566666666667,1.0647499999999999,0.72087,5.642263333333333,122.90266666666666,1.4195533333333332,1.51945,1.50222,1.0833133333333334,4.306586666666667,9.294446666666667,3.243126666666667,15.707923333333333,8.110666666666667,14.923336666666666,2.9641966666666666,34.981833333333334,8.356029999999999,19.848893333333333,290.21066666666667,0.7197,1.0937999999999999,1.5043166666666667,0.6756833333333333,1.3734266666666668,0.9903033333333333,121.73933333333332
